ČÍSLO FAKTURY,IČO SPOLEČNOSTI,ČÁSTKA (V CELÝCH KČ)
201372,33828139,406373
201373,01846359,1385686
201374,05159822,2469590
201375,33828139,1150872
201376,05159822,1346053
201377,06230932,1817088
201378,9831829,527487
201379,18581928,1333803
201380,92019399,117996
201381,18539217,2718383
201382,92019399,1764674
201383,92019399,2239131
201384,9831829,286547
201385,9831829,1852516
201386,18581928,2872230
201387,67821984,1364172
201388,02838109,1238691
201389,18539217,2929142
201390,67821984,1684192
201391,02838109,166156
201392,18539217,2605025
201393,02838109,1946983
201394,06230932,1583428
201395,02838109,2169100
201396,06230932,962813
201397,06230932,565145
201398,05159822,1360098
201399,18539217,1420576
201400,18581928,1854314
201401,18581928,1633592
201402,02838109,2952452
201403,33828139,2535995
201404,02838109,651020
201405,02838109,1436543
201406,02838109,2995373
201407,9831829,124200
201408,92019399,1332162
201409,18581928,398152
201410,01846359,1453467
201411,33828139,885245
201412,92019399,2815560
201413,18581928,127257
201414,02838109,1812570
201415,33828139,2697404
201416,05159822,1957066
201417,06230932,1364473
201418,33828139,182628
201419,02838109,2480296
201420,18539217,870804
201421,01846359,2170078
201422,67821984,1897229
201423,05159822,2646223
201424,06230932,2879567
201425,06230932,2324029
201426,05159822,472692
201427,05159822,1194946
201428,06230932,854513
201429,92019399,314351
201430,67821984,1701668
201431,18539217,1280959
201432,05159822,2142250
201433,33828139,1931546
201434,67821984,2588961
201435,67821984,578263
201436,67821984,1137373
201437,06230932,2043038
201438,05159822,1323765
201439,67821984,1892141
201440,18539217,1584428
201441,92019399,717653
201442,18581928,1203288
201443,01846359,1881536
201444,18539217,2684551
201445,9831829,1791840
201446,18539217,2655492
201447,18581928,2015457
201448,06230932,1698563
201449,92019399,2018157
201450,9831829,881065
201451,06230932,2267763
201452,02838109,1470081
201453,06230932,2837068
201454,18581928,2372435
201455,02838109,331788
201456,18581928,1400506
201457,18539217,2405927
201458,18581928,1050917
201459,01846359,1817127
201460,01846359,870196
201461,33828139,1621009
201462,02838109,682522
201463,33828139,1982334
201464,18539217,104891
201465,02838109,2864523
201466,9831829,1165506
201467,18581928,2620303
201468,01846359,1831417
201469,92019399,2704449
201470,18539217,688541
201471,02838109,2990045
201472,02838109,953756
201473,9831829,355682
201474,02838109,713134
201475,18581928,2755371
201476,05159822,920682
201477,9831829,2685107
201478,18581928,924156
201479,92019399,1308625
201480,33828139,1332249
201481,02838109,2915027
201482,01846359,2564429
201483,05159822,1958689
201484,9831829,1190533
201485,18581928,544741
201486,06230932,1127563
201487,92019399,2529019
201488,02838109,2364962
201489,06230932,467418
201490,06230932,5405
201491,05159822,2938595
201492,05159822,332800
201493,02838109,2109294
201494,05159822,2292328
201495,9831829,2267719
201496,9831829,1222632
201497,92019399,1451742
201498,67821984,2971180
201499,67821984,1679947
201500,92019399,1883546
201501,18581928,840457
201502,9831829,1816389
201503,01846359,728420
201504,9831829,2685880
201505,18581928,1912749
201506,67821984,1155905
201507,18539217,2344219
201508,67821984,1723085
201509,06230932,1761411
201510,33828139,2715013
201511,92019399,564221
201512,67821984,1989088
201513,06230932,2356015
201514,01846359,1807008
201515,67821984,2337994
201516,06230932,1668492
201517,9831829,1550626
201518,18581928,1270218
201519,18539217,456400
201520,18581928,2207021
201521,18539217,203048
201522,92019399,2320955
201523,01846359,2796475
201524,18581928,1916902
201525,01846359,1351191
201526,67821984,-7031
201527,67821984,1473557
201528,9831829,1456663
201529,67821984,648933
201530,01846359,1571339
201531,67821984,958250
201532,67821984,949979
201533,18539217,1718472
201534,05159822,2095280
201535,05159822,2458819
201536,67821984,1705110
201537,33828139,2103378
201538,18581928,1227789
201539,02838109,1582764
201540,92019399,1003317
201541,02838109,1549806
201542,92019399,930370
201543,18581928,1495934
201544,05159822,2576023
201545,06230932,854468
201546,01846359,459790
201547,33828139,2543782
201548,18581928,2768113
201549,18581928,2773545
201550,06230932,1793318
201551,92019399,2709799
201552,18581928,2241371
201553,06230932,142697
201554,02838109,1062564
201555,06230932,27394
201556,18539217,22616
201557,06230932,488097
201558,92019399,1608450
201559,92019399,2949633
201560,18539217,910470
201561,18581928,1628176
201562,67821984,1441257
201563,18539217,616713
201564,06230932,2897533
201565,33828139,2135833
201566,01846359,1556016
201567,67821984,1362025
201568,18581928,752044
201569,06230932,1732068
201570,33828139,1705413
201571,9831829,1618155
201572,67821984,2750227
201573,67821984,1611053
201574,06230932,414584
201575,01846359,1110202
201576,67821984,858437
201577,02838109,2609475
201578,01846359,488745
201579,18539217,2224131
201580,05159822,114188
201581,67821984,1731821
201582,18539217,1089017
201583,33828139,1881984
201584,9831829,1896914
201585,02838109,2185863
201586,05159822,2188637
201587,33828139,1545718
201588,05159822,241537
201589,9831829,1400475
201590,67821984,2486076
201591,01846359,1278237
201592,18539217,411233
201593,9831829,2230199
201594,01846359,989194
201595,92019399,1511285
201596,05159822,2167191
201597,01846359,905592
201598,67821984,2527427
201599,67821984,2577460
201600,05159822,1622333
201601,18539217,2930782
201602,9831829,-7309
201603,33828139,1012494
201604,92019399,1877880
201605,18539217,2875140
201606,18581928,931171
201607,02838109,139598
201608,05159822,2960199
201609,33828139,1805545
201610,9831829,1329958
201611,33828139,1375688
201612,92019399,2137157
201613,92019399,283410
201614,18539217,1578183
201615,06230932,1990531
201616,92019399,1397779
201617,18581928,2160477
201618,9831829,2903052
201619,67821984,629876
201620,06230932,2480658
201621,18539217,2253798
201622,06230932,26246
201623,33828139,119420
201624,18539217,2748970
201625,05159822,926175
201626,18581928,2844487
201627,06230932,1340998
201628,67821984,1135234
201629,9831829,720124
201630,06230932,924578
201631,18539217,1926994
201632,18539217,1964330
201633,01846359,888783
201634,05159822,521095
201635,33828139,1253008
201636,01846359,1850262
201637,67821984,2162948
201638,02838109,2274006
201639,01846359,2490424
201640,18581928,920426
201641,18539217,1007514
201642,05159822,1129308
201643,33828139,1235531
201644,06230932,2956680
201645,01846359,2611022
201646,06230932,144016
201647,05159822,2545441
201648,06230932,800497
201649,18539217,1493877
201650,67821984,152720
201651,05159822,675774
201652,18581928,1481793
201653,02838109,1054985
201654,92019399,1735578
201655,33828139,1075318
201656,18539217,2093814
201657,92019399,140716
201658,18539217,2394977
201659,18581928,928655
201660,05159822,767968
201661,05159822,340280
201662,01846359,2626254
201663,67821984,2734680
201664,06230932,1935455
201665,05159822,1617553
201666,18539217,591760
201667,18581928,2966021
201668,06230932,903368
201669,02838109,1917103
201670,02838109,1878858
201671,33828139,920309
201672,9831829,2026943
201673,05159822,465357
201674,67821984,1446430
201675,06230932,104527
201676,05159822,2682383
201677,18581928,2771554
201678,01846359,561552
201679,9831829,2485314
201680,01846359,2825393
201681,9831829,562356
201682,92019399,2187942
201683,67821984,2456444
201684,18539217,1440908
201685,92019399,2049676
201686,18539217,1387435
201687,05159822,591017
201688,92019399,2539181
201689,9831829,1835338
201690,33828139,2620590
201691,18539217,1609689
201692,33828139,1331411
201693,9831829,2459436
201694,02838109,579929
201695,18581928,301429
201696,92019399,2487430
201697,9831829,2383270
201698,18539217,1915327
201699,92019399,2846285
201700,05159822,1999424
201701,9831829,1151517
201702,33828139,943748
201703,67821984,2649585
201704,18539217,2279637
201705,18581928,149071
201706,33828139,2213396
201707,67821984,2282077
201708,33828139,2498814
201709,01846359,1624012
201710,9831829,750850
201711,18539217,2432256
201712,01846359,1765545
201713,18539217,404589
201714,18581928,52162
201715,06230932,264107
201716,9831829,2670262
201717,18539217,165834
201718,9831829,2456242
201719,92019399,275902
201720,67821984,21718
201721,18581928,127292
201722,02838109,1472473
201723,06230932,1523487
201724,67821984,1215324
201725,9831829,765789
201726,9831829,363934
201727,06230932,2630262
201728,06230932,2718454
201729,01846359,2753928
201730,02838109,795139
201731,18581928,2135659
201732,01846359,1212992
201733,18581928,2257015
201734,9831829,10822
201735,9831829,963244
201736,92019399,1204037
201737,67821984,2227283
201738,18539217,2609099
201739,33828139,368641
201740,18581928,660061
201741,06230932,2190767
201742,06230932,1841896
201743,06230932,2792705
201744,33828139,2024429
201745,67821984,1000404
201746,33828139,1385930
201747,9831829,1206902
201748,92019399,482626
201749,02838109,559367
201750,18539217,216645
201751,18581928,306706
201752,67821984,2591386
201753,92019399,329661
201754,33828139,2467628
201755,18539217,647482
201756,9831829,2491531
201757,33828139,2138041
201758,01846359,369183
201759,06230932,1382663
201760,05159822,2851766
201761,33828139,735307
201762,06230932,1268723
201763,18581928,177520
201764,92019399,2389464
201765,02838109,574631
201766,33828139,469084
201767,92019399,285141
201768,18581928,382932
201769,9831829,2846164
201770,01846359,2369252
201771,67821984,307331
201772,06230932,1107305
201773,01846359,2045187
201774,05159822,2527658
201775,67821984,2361860
201776,18581928,442402
201777,9831829,126393
201778,67821984,225709
201779,18539217,2587491
201780,67821984,74186
201781,02838109,2591000
201782,33828139,610965
201783,9831829,2012979
201784,18581928,662437
201785,05159822,685548
201786,9831829,2288970
201787,05159822,211858
201788,18539217,1619204
201789,18539217,897620
201790,18581928,513104
201791,18581928,2077374
201792,92019399,2443006
201793,05159822,1504750
201794,02838109,236183
201795,33828139,2234084
201796,01846359,1393863
201797,18581928,2650137
201798,18581928,1271981
201799,02838109,2451502
201800,01846359,2825067
201801,01846359,2910608
201802,33828139,855310
201803,05159822,2913
201804,02838109,574881
201805,01846359,1374598
201806,05159822,2605433
201807,01846359,1085751
201808,06230932,2701887
201809,18581928,1717825
201810,67821984,438512
201811,01846359,1635652
201812,33828139,808087
201813,02838109,2581141
201814,01846359,1853527
201815,92019399,2250155
201816,06230932,283632
201817,02838109,2631962
201818,01846359,1577748
201819,67821984,2213096
201820,67821984,910424
201821,33828139,1468611
201822,33828139,678394
201823,05159822,1540591
201824,18539217,784234
201825,18539217,1059831
201826,18539217,1121918
201827,18539217,657589
201828,33828139,706063
201829,05159822,2505687
201830,18581928,2677436
201831,18539217,36319
201832,01846359,1004641
201833,05159822,2556026
201834,33828139,522567
201835,33828139,1310988
201836,92019399,2310807
201837,06230932,1252036
201838,18581928,2320453
201839,02838109,2232787
201840,9831829,2845333
201841,01846359,1826674
201842,18539217,2469453
201843,18539217,1446651
201844,02838109,2321993
201845,67821984,2373508
201846,18539217,1922436
201847,9831829,2620058
201848,06230932,481416
201849,92019399,650525
201850,33828139,161000
201851,18581928,1302490
201852,67821984,2608
201853,06230932,1729942
201854,33828139,2385319
201855,67821984,308837
201856,18581928,1379781
201857,02838109,103871
201858,92019399,2974525
201859,92019399,1549556
201860,9831829,851282
201861,02838109,1623580
201862,01846359,2865096
201863,33828139,1697831
201864,01846359,1372281
201865,33828139,1658705
201866,67821984,216563
201867,18581928,2682373
201868,18539217,1555131
201869,33828139,1204112
201870,06230932,1661940
201871,06230932,2986725
201872,9831829,5605
201873,01846359,2309610
201874,02838109,2085956
201875,18539217,1272952
201876,01846359,1679703
201877,01846359,2674640
201878,01846359,2317617
201879,18539217,2128743
201880,02838109,732994
201881,92019399,1092952
201882,06230932,94674
201883,06230932,276812
201884,01846359,1218623
201885,02838109,2280456
201886,9831829,1340881
201887,92019399,2732549
201888,67821984,2201959
201889,06230932,2019568
201890,33828139,1010758
201891,67821984,2872248
201892,02838109,2662387
201893,02838109,1358630
201894,01846359,1518867
201895,92019399,46318
201896,05159822,2066556
201897,18539217,2130221
201898,02838109,1665593
201899,02838109,2067054
201900,18581928,953207
201901,33828139,1630707
201902,01846359,216608
201903,02838109,876371
201904,18581928,1188804
201905,92019399,953656
201906,06230932,1603571
201907,18539217,14726
201908,01846359,465517
201909,9831829,923097
201910,18539217,2927049
201911,02838109,70590
201912,18539217,1407480
201913,05159822,2544294
201914,67821984,346655
201915,9831829,1256221
201916,18581928,1467065
201917,18539217,1695318
201918,18581928,1718063
201919,92019399,828956
201920,67821984,2688298
201921,9831829,2763179
201922,18539217,2572508
201923,02838109,1786862
201924,18581928,202789
201925,06230932,1968031
201926,02838109,421530
201927,92019399,2060363
201928,92019399,1725092
201929,9831829,2877511
201930,18581928,2756958
201931,67821984,1289983
201932,92019399,1611357
201933,06230932,1840942
201934,06230932,864819
201935,92019399,2830408
201936,18581928,2166505
201937,05159822,2628796
201938,67821984,1154243
201939,18581928,1543902
201940,92019399,1158483
201941,9831829,2879804
201942,92019399,174940
201943,18539217,580267
201944,67821984,2355136
201945,33828139,303716
201946,9831829,2330594
201947,18581928,1715430
201948,02838109,1446724
201949,18581928,2043115
201950,18581928,533889
201951,9831829,1864682
201952,05159822,2926244
201953,92019399,273699
201954,9831829,478513
201955,67821984,2409429
201956,33828139,968122
201957,05159822,890351
201958,33828139,625675
201959,9831829,972431
201960,01846359,724056
201961,18539217,2292864
201962,06230932,483247
201963,05159822,912932
201964,92019399,2624323
201965,92019399,2379670
201966,67821984,2393388
201967,18539217,1267465
201968,06230932,2246272
201969,18539217,1577826
201970,92019399,611568
201971,06230932,2234676
201972,67821984,2829460
201973,67821984,2513365
201974,33828139,2248718
201975,92019399,2295836
201976,06230932,93195
201977,18581928,1892749
